sample,array,shape,exact,max_abs,max_scaled
-THoVjtIkeU__6,asr_word_probability,"(30,)",True,0.0,0.0
-tPCytz4rww__10,text,"(12, 768)",True,0.0,0.0
-tPCytz4rww__10,text_mask,"(12,)",True,0.0,0.0
-tPCytz4rww__10,audio_native,"(234, 47)",True,0.0,0.0
-tPCytz4rww__10,audio_time,"(234,)",True,0.0,0.0
-tPCytz4rww__10,audio_cells,"(234, 2)",True,0.0,0.0
-tPCytz4rww__10,audio_voiced,"(234,)",True,0.0,0.0
-tPCytz4rww__10,bert_token_ids,"(17,)",True,0.0,0.0
-tPCytz4rww__10,bert_word_membership,"(12, 17)",True,0.0,0.0
-tPCytz4rww__10,bert_char_offsets,"(17, 2)",True,0.0,0.0
-tPCytz4rww__10,scene_native,"(48, 512)",True,0.0,0.0
-tPCytz4rww__10,expression_native,"(48, 52)",True,0.0,0.0
-tPCytz4rww__10,expression_valid,"(48,)",True,0.0,0.0
-tPCytz4rww__10,vision_time,"(48,)",True,0.0,0.0
-tPCytz4rww__10,vision_cells,"(48, 2)",True,0.0,0.0
-tPCytz4rww__10,vision_frame_index,"(48,)",True,0.0,0.0
-tPCytz4rww__10,vision_bbox,"(48, 4)",True,0.0,0.0
-tPCytz4rww__10,recovery_route,"(48,)",True,0.0,0.0
-tPCytz4rww__10,alignment_supported,"(12,)",True,0.0,0.0
-tPCytz4rww__10,ctc_cells,"(233, 2)",True,0.0,0.0
-tPCytz4rww__10,word_time_membership,"(12, 233)",True,0.0,0.0
-tPCytz4rww__10,word_start_quantiles,"(12, 3)",True,0.0,0.0
-tPCytz4rww__10,word_end_quantiles,"(12, 3)",True,0.0,0.0
-tPCytz4rww__10,word_audio,"(12, 97)",True,0.0,0.0
-tPCytz4rww__10,word_audio_dim_mask,"(12, 97)",True,0.0,0.0
-tPCytz4rww__10,word_audio_effective_seconds,"(12,)",True,0.0,0.0
-tPCytz4rww__10,word_voiced_effective_seconds,"(12,)",True,0.0,0.0
-tPCytz4rww__10,word_expression,"(12, 52)",True,0.0,0.0
-tPCytz4rww__10,word_expression_mask,"(12,)",True,0.0,0.0
-tPCytz4rww__10,word_scene,"(12, 512)",True,0.0,0.0
-tPCytz4rww__10,word_scene_mask,"(12,)",True,0.0,0.0
-tPCytz4rww__10,ctc_word_score,"(12,)",True,0.0,0.0
-tPCytz4rww__10,asr_exact_match,"(12,)",True,0.0,0.0
-tPCytz4rww__10,asr_time_gap_s,"(12,)",True,0.0,0.0
-tPCytz4rww__10,asr_word_probability,"(12,)",True,0.0,0.0
-tPCytz4rww__11,text,"(17, 768)",True,0.0,0.0
-tPCytz4rww__11,text_mask,"(17,)",True,0.0,0.0
-tPCytz4rww__11,audio_native,"(269, 47)",True,0.0,0.0
-tPCytz4rww__11,audio_time,"(269,)",True,0.0,0.0
-tPCytz4rww__11,audio_cells,"(269, 2)",True,0.0,0.0
-tPCytz4rww__11,audio_voiced,"(269,)",True,0.0,0.0
-tPCytz4rww__11,bert_token_ids,"(22,)",True,0.0,0.0
-tPCytz4rww__11,bert_word_membership,"(17, 22)",True,0.0,0.0
-tPCytz4rww__11,bert_char_offsets,"(22, 2)",True,0.0,0.0
-tPCytz4rww__11,scene_native,"(55, 512)",True,0.0,0.0
-tPCytz4rww__11,expression_native,"(55, 52)",True,0.0,0.0
-tPCytz4rww__11,expression_valid,"(55,)",True,0.0,0.0
-tPCytz4rww__11,vision_time,"(55,)",True,0.0,0.0
-tPCytz4rww__11,vision_cells,"(55, 2)",True,0.0,0.0
-tPCytz4rww__11,vision_frame_index,"(55,)",True,0.0,0.0
-tPCytz4rww__11,vision_bbox,"(55, 4)",True,0.0,0.0
-tPCytz4rww__11,recovery_route,"(55,)",True,0.0,0.0
-tPCytz4rww__11,alignment_supported,"(17,)",True,0.0,0.0
-tPCytz4rww__11,ctc_cells,"(268, 2)",True,0.0,0.0
-tPCytz4rww__11,word_time_membership,"(17, 268)",True,0.0,0.0
-tPCytz4rww__11,word_start_quantiles,"(17, 3)",True,0.0,0.0
-tPCytz4rww__11,word_end_quantiles,"(17, 3)",True,0.0,0.0
-tPCytz4rww__11,word_audio,"(17, 97)",True,0.0,0.0
-tPCytz4rww__11,word_audio_dim_mask,"(17, 97)",True,0.0,0.0
-tPCytz4rww__11,word_audio_effective_seconds,"(17,)",True,0.0,0.0
-tPCytz4rww__11,word_voiced_effective_seconds,"(17,)",True,0.0,0.0
-tPCytz4rww__11,word_expression,"(17, 52)",True,0.0,0.0
-tPCytz4rww__11,word_expression_mask,"(17,)",True,0.0,0.0
-tPCytz4rww__11,word_scene,"(17, 512)",True,0.0,0.0
-tPCytz4rww__11,word_scene_mask,"(17,)",True,0.0,0.0
-tPCytz4rww__11,ctc_word_score,"(17,)",True,0.0,0.0
-tPCytz4rww__11,asr_exact_match,"(17,)",True,0.0,0.0
-tPCytz4rww__11,asr_time_gap_s,"(17,)",True,0.0,0.0
-tPCytz4rww__11,asr_word_probability,"(17,)",True,0.0,0.0
-tPCytz4rww__12,text,"(26, 768)",True,0.0,0.0
-tPCytz4rww__12,text_mask,"(26,)",True,0.0,0.0
-tPCytz4rww__12,audio_native,"(587, 47)",True,0.0,0.0
-tPCytz4rww__12,audio_time,"(587,)",True,0.0,0.0
-tPCytz4rww__12,audio_cells,"(587, 2)",True,0.0,0.0
-tPCytz4rww__12,audio_voiced,"(587,)",True,0.0,0.0
-tPCytz4rww__12,bert_token_ids,"(30,)",True,0.0,0.0
-tPCytz4rww__12,bert_word_membership,"(26, 30)",True,0.0,0.0
-tPCytz4rww__12,bert_char_offsets,"(30, 2)",True,0.0,0.0
-tPCytz4rww__12,scene_native,"(119, 512)",True,0.0,0.0
-tPCytz4rww__12,expression_native,"(119, 52)",True,0.0,0.0
-tPCytz4rww__12,expression_valid,"(119,)",True,0.0,0.0
-tPCytz4rww__12,vision_time,"(119,)",True,0.0,0.0
-tPCytz4rww__12,vision_cells,"(119, 2)",True,0.0,0.0
-tPCytz4rww__12,vision_frame_index,"(119,)",True,0.0,0.0
-tPCytz4rww__12,vision_bbox,"(119, 4)",True,0.0,0.0
-tPCytz4rww__12,recovery_route,"(119,)",True,0.0,0.0
-tPCytz4rww__12,alignment_supported,"(26,)",True,0.0,0.0
-tPCytz4rww__12,ctc_cells,"(586, 2)",True,0.0,0.0
-tPCytz4rww__12,word_time_membership,"(26, 586)",True,0.0,0.0
-tPCytz4rww__12,word_start_quantiles,"(26, 3)",True,0.0,0.0
-tPCytz4rww__12,word_end_quantiles,"(26, 3)",True,0.0,0.0
-tPCytz4rww__12,word_audio,"(26, 97)",True,0.0,0.0
-tPCytz4rww__12,word_audio_dim_mask,"(26, 97)",True,0.0,0.0
-tPCytz4rww__12,word_audio_effective_seconds,"(26,)",True,0.0,0.0
-tPCytz4rww__12,word_voiced_effective_seconds,"(26,)",True,0.0,0.0
-tPCytz4rww__12,word_expression,"(26, 52)",True,0.0,0.0
-tPCytz4rww__12,word_expression_mask,"(26,)",True,0.0,0.0
-tPCytz4rww__12,word_scene,"(26, 512)",True,0.0,0.0
-tPCytz4rww__12,word_scene_mask,"(26,)",True,0.0,0.0
-tPCytz4rww__12,ctc_word_score,"(26,)",True,0.0,0.0
-tPCytz4rww__12,asr_exact_match,"(26,)",True,0.0,0.0
-tPCytz4rww__12,asr_time_gap_s,"(26,)",True,0.0,0.0
-tPCytz4rww__12,asr_word_probability,"(26,)",True,0.0,0.0
-tPCytz4rww__16,text,"(16, 768)",True,0.0,0.0
-tPCytz4rww__16,text_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__16,audio_native,"(357, 47)",True,0.0,0.0
-tPCytz4rww__16,audio_time,"(357,)",True,0.0,0.0
-tPCytz4rww__16,audio_cells,"(357, 2)",True,0.0,0.0
-tPCytz4rww__16,audio_voiced,"(357,)",True,0.0,0.0
-tPCytz4rww__16,bert_token_ids,"(19,)",True,0.0,0.0
-tPCytz4rww__16,bert_word_membership,"(16, 19)",True,0.0,0.0
-tPCytz4rww__16,bert_char_offsets,"(19, 2)",True,0.0,0.0
-tPCytz4rww__16,scene_native,"(72, 512)",True,0.0,0.0
-tPCytz4rww__16,expression_native,"(72, 52)",True,0.0,0.0
-tPCytz4rww__16,expression_valid,"(72,)",True,0.0,0.0
-tPCytz4rww__16,vision_time,"(72,)",True,0.0,0.0
-tPCytz4rww__16,vision_cells,"(72, 2)",True,0.0,0.0
-tPCytz4rww__16,vision_frame_index,"(72,)",True,0.0,0.0
-tPCytz4rww__16,vision_bbox,"(72, 4)",True,0.0,0.0
-tPCytz4rww__16,recovery_route,"(72,)",True,0.0,0.0
-tPCytz4rww__16,alignment_supported,"(16,)",True,0.0,0.0
-tPCytz4rww__16,ctc_cells,"(356, 2)",True,0.0,0.0
-tPCytz4rww__16,word_time_membership,"(16, 356)",True,0.0,0.0
-tPCytz4rww__16,word_start_quantiles,"(16, 3)",True,0.0,0.0
-tPCytz4rww__16,word_end_quantiles,"(16, 3)",True,0.0,0.0
-tPCytz4rww__16,word_audio,"(16, 97)",True,0.0,0.0
-tPCytz4rww__16,word_audio_dim_mask,"(16, 97)",True,0.0,0.0
-tPCytz4rww__16,word_audio_effective_seconds,"(16,)",True,0.0,0.0
-tPCytz4rww__16,word_voiced_effective_seconds,"(16,)",True,0.0,0.0
-tPCytz4rww__16,word_expression,"(16, 52)",True,0.0,0.0
-tPCytz4rww__16,word_expression_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__16,word_scene,"(16, 512)",True,0.0,0.0
-tPCytz4rww__16,word_scene_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__16,ctc_word_score,"(16,)",True,0.0,0.0
-tPCytz4rww__16,asr_exact_match,"(16,)",True,0.0,0.0
-tPCytz4rww__16,asr_time_gap_s,"(16,)",True,0.0,0.0
-tPCytz4rww__16,asr_word_probability,"(16,)",True,0.0,0.0
-tPCytz4rww__18,text,"(16, 768)",True,0.0,0.0
-tPCytz4rww__18,text_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__18,audio_native,"(329, 47)",True,0.0,0.0
-tPCytz4rww__18,audio_time,"(329,)",True,0.0,0.0
-tPCytz4rww__18,audio_cells,"(329, 2)",True,0.0,0.0
-tPCytz4rww__18,audio_voiced,"(329,)",True,0.0,0.0
-tPCytz4rww__18,bert_token_ids,"(24,)",True,0.0,0.0
-tPCytz4rww__18,bert_word_membership,"(16, 24)",True,0.0,0.0
-tPCytz4rww__18,bert_char_offsets,"(24, 2)",True,0.0,0.0
-tPCytz4rww__18,scene_native,"(66, 512)",True,0.0,0.0
-tPCytz4rww__18,expression_native,"(66, 52)",True,0.0,0.0
-tPCytz4rww__18,expression_valid,"(66,)",True,0.0,0.0
-tPCytz4rww__18,vision_time,"(66,)",True,0.0,0.0
-tPCytz4rww__18,vision_cells,"(66, 2)",True,0.0,0.0
-tPCytz4rww__18,vision_frame_index,"(66,)",True,0.0,0.0
-tPCytz4rww__18,vision_bbox,"(66, 4)",True,0.0,0.0
-tPCytz4rww__18,recovery_route,"(66,)",True,0.0,0.0
-tPCytz4rww__18,alignment_supported,"(16,)",True,0.0,0.0
-tPCytz4rww__18,ctc_cells,"(328, 2)",True,0.0,0.0
-tPCytz4rww__18,word_time_membership,"(16, 328)",True,0.0,0.0
-tPCytz4rww__18,word_start_quantiles,"(16, 3)",True,0.0,0.0
-tPCytz4rww__18,word_end_quantiles,"(16, 3)",True,0.0,0.0
-tPCytz4rww__18,word_audio,"(16, 97)",True,0.0,0.0
-tPCytz4rww__18,word_audio_dim_mask,"(16, 97)",True,0.0,0.0
-tPCytz4rww__18,word_audio_effective_seconds,"(16,)",True,0.0,0.0
-tPCytz4rww__18,word_voiced_effective_seconds,"(16,)",True,0.0,0.0
-tPCytz4rww__18,word_expression,"(16, 52)",True,0.0,0.0
-tPCytz4rww__18,word_expression_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__18,word_scene,"(16, 512)",True,0.0,0.0
-tPCytz4rww__18,word_scene_mask,"(16,)",True,0.0,0.0
-tPCytz4rww__18,ctc_word_score,"(16,)",True,0.0,0.0
-tPCytz4rww__18,asr_exact_match,"(16,)",True,0.0,0.0
-tPCytz4rww__18,asr_time_gap_s,"(16,)",True,0.0,0.0
-tPCytz4rww__18,asr_word_probability,"(16,)",True,0.0,0.0
-UacrmKiTn4__10,text,"(18, 768)",True,0.0,0.0
-UacrmKiTn4__10,text_mask,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,audio_native,"(363, 47)",True,0.0,0.0
-UacrmKiTn4__10,audio_time,"(363,)",True,0.0,0.0
-UacrmKiTn4__10,audio_cells,"(363, 2)",True,0.0,0.0
-UacrmKiTn4__10,audio_voiced,"(363,)",True,0.0,0.0
-UacrmKiTn4__10,bert_token_ids,"(24,)",True,0.0,0.0
-UacrmKiTn4__10,bert_word_membership,"(18, 24)",True,0.0,0.0
-UacrmKiTn4__10,bert_char_offsets,"(24, 2)",True,0.0,0.0
-UacrmKiTn4__10,scene_native,"(73, 512)",True,0.0,0.0
-UacrmKiTn4__10,expression_native,"(73, 52)",True,0.0,0.0
-UacrmKiTn4__10,expression_valid,"(73,)",True,0.0,0.0
-UacrmKiTn4__10,vision_time,"(73,)",True,0.0,0.0
-UacrmKiTn4__10,vision_cells,"(73, 2)",True,0.0,0.0
-UacrmKiTn4__10,vision_frame_index,"(73,)",True,0.0,0.0
-UacrmKiTn4__10,vision_bbox,"(73, 4)",True,0.0,0.0
-UacrmKiTn4__10,recovery_route,"(73,)",True,0.0,0.0
-UacrmKiTn4__10,alignment_supported,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,ctc_cells,"(361, 2)",True,0.0,0.0
-UacrmKiTn4__10,word_time_membership,"(18, 361)",True,0.0,0.0
-UacrmKiTn4__10,word_start_quantiles,"(18, 3)",True,0.0,0.0
-UacrmKiTn4__10,word_end_quantiles,"(18, 3)",True,0.0,0.0
-UacrmKiTn4__10,word_audio,"(18, 97)",True,0.0,0.0
-UacrmKiTn4__10,word_audio_dim_mask,"(18, 97)",True,0.0,0.0
-UacrmKiTn4__10,word_audio_effective_seconds,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,word_voiced_effective_seconds,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,word_expression,"(18, 52)",True,0.0,0.0
-UacrmKiTn4__10,word_expression_mask,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,word_scene,"(18, 512)",True,0.0,0.0
-UacrmKiTn4__10,word_scene_mask,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,ctc_word_score,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,asr_exact_match,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,asr_time_gap_s,"(18,)",True,0.0,0.0
-UacrmKiTn4__10,asr_word_probability,"(18,)",True,0.0,0.0
-UacrmKiTn4__4,text,"(14, 768)",True,0.0,0.0
-UacrmKiTn4__4,text_mask,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,audio_native,"(235, 47)",True,0.0,0.0
-UacrmKiTn4__4,audio_time,"(235,)",True,0.0,0.0
-UacrmKiTn4__4,audio_cells,"(235, 2)",True,0.0,0.0
-UacrmKiTn4__4,audio_voiced,"(235,)",True,0.0,0.0
-UacrmKiTn4__4,bert_token_ids,"(17,)",True,0.0,0.0
-UacrmKiTn4__4,bert_word_membership,"(14, 17)",True,0.0,0.0
-UacrmKiTn4__4,bert_char_offsets,"(17, 2)",True,0.0,0.0
-UacrmKiTn4__4,scene_native,"(48, 512)",True,0.0,0.0
-UacrmKiTn4__4,expression_native,"(48, 52)",True,0.0,0.0
-UacrmKiTn4__4,expression_valid,"(48,)",True,0.0,0.0
-UacrmKiTn4__4,vision_time,"(48,)",True,0.0,0.0
-UacrmKiTn4__4,vision_cells,"(48, 2)",True,0.0,0.0
-UacrmKiTn4__4,vision_frame_index,"(48,)",True,0.0,0.0
-UacrmKiTn4__4,vision_bbox,"(48, 4)",True,0.0,0.0
-UacrmKiTn4__4,recovery_route,"(48,)",True,0.0,0.0
-UacrmKiTn4__4,alignment_supported,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,ctc_cells,"(233, 2)",True,0.0,0.0
-UacrmKiTn4__4,word_time_membership,"(14, 233)",True,0.0,0.0
-UacrmKiTn4__4,word_start_quantiles,"(14, 3)",True,0.0,0.0
-UacrmKiTn4__4,word_end_quantiles,"(14, 3)",True,0.0,0.0
-UacrmKiTn4__4,word_audio,"(14, 97)",True,0.0,0.0
-UacrmKiTn4__4,word_audio_dim_mask,"(14, 97)",True,0.0,0.0
-UacrmKiTn4__4,word_audio_effective_seconds,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,word_voiced_effective_seconds,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,word_expression,"(14, 52)",True,0.0,0.0
-UacrmKiTn4__4,word_expression_mask,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,word_scene,"(14, 512)",True,0.0,0.0
-UacrmKiTn4__4,word_scene_mask,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,ctc_word_score,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,asr_exact_match,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,asr_time_gap_s,"(14,)",True,0.0,0.0
-UacrmKiTn4__4,asr_word_probability,"(14,)",True,0.0,0.0
-UUCSKoHeMA__0,text,"(18, 768)",True,0.0,0.0
-UUCSKoHeMA__0,text_mask,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,audio_native,"(387, 47)",True,0.0,0.0
-UUCSKoHeMA__0,audio_time,"(387,)",True,0.0,0.0
-UUCSKoHeMA__0,audio_cells,"(387, 2)",True,0.0,0.0
-UUCSKoHeMA__0,audio_voiced,"(387,)",True,0.0,0.0
-UUCSKoHeMA__0,bert_token_ids,"(25,)",True,0.0,0.0
-UUCSKoHeMA__0,bert_word_membership,"(18, 25)",True,0.0,0.0
-UUCSKoHeMA__0,bert_char_offsets,"(25, 2)",True,0.0,0.0
-UUCSKoHeMA__0,scene_native,"(79, 512)",True,0.0,0.0
-UUCSKoHeMA__0,expression_native,"(79, 52)",True,0.0,0.0
-UUCSKoHeMA__0,expression_valid,"(79,)",True,0.0,0.0
-UUCSKoHeMA__0,vision_time,"(79,)",True,0.0,0.0
-UUCSKoHeMA__0,vision_cells,"(79, 2)",True,0.0,0.0
-UUCSKoHeMA__0,vision_frame_index,"(79,)",True,0.0,0.0
-UUCSKoHeMA__0,vision_bbox,"(79, 4)",True,0.0,0.0
-UUCSKoHeMA__0,recovery_route,"(79,)",True,0.0,0.0
-UUCSKoHeMA__0,alignment_supported,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,ctc_cells,"(386, 2)",True,0.0,0.0
-UUCSKoHeMA__0,word_time_membership,"(18, 386)",True,0.0,0.0
-UUCSKoHeMA__0,word_start_quantiles,"(18, 3)",True,0.0,0.0
-UUCSKoHeMA__0,word_end_quantiles,"(18, 3)",True,0.0,0.0
-UUCSKoHeMA__0,word_audio,"(18, 97)",True,0.0,0.0
-UUCSKoHeMA__0,word_audio_dim_mask,"(18, 97)",True,0.0,0.0
-UUCSKoHeMA__0,word_audio_effective_seconds,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,word_voiced_effective_seconds,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,word_expression,"(18, 52)",True,0.0,0.0
-UUCSKoHeMA__0,word_expression_mask,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,word_scene,"(18, 512)",True,0.0,0.0
-UUCSKoHeMA__0,word_scene_mask,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,ctc_word_score,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,asr_exact_match,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,asr_time_gap_s,"(18,)",True,0.0,0.0
-UUCSKoHeMA__0,asr_word_probability,"(18,)",True,0.0,0.0
-UuX1xuaiiE__0,text,"(9, 768)",True,0.0,0.0
-UuX1xuaiiE__0,text_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,audio_native,"(179, 47)",True,0.0,0.0
-UuX1xuaiiE__0,audio_time,"(179,)",True,0.0,0.0
-UuX1xuaiiE__0,audio_cells,"(179, 2)",True,0.0,0.0
-UuX1xuaiiE__0,audio_voiced,"(179,)",True,0.0,0.0
-UuX1xuaiiE__0,bert_token_ids,"(13,)",True,0.0,0.0
-UuX1xuaiiE__0,bert_word_membership,"(9, 13)",True,0.0,0.0
-UuX1xuaiiE__0,bert_char_offsets,"(13, 2)",True,0.0,0.0
-UuX1xuaiiE__0,scene_native,"(37, 512)",True,0.0,0.0
-UuX1xuaiiE__0,expression_native,"(37, 52)",True,0.0,0.0
-UuX1xuaiiE__0,expression_valid,"(37,)",True,0.0,0.0
-UuX1xuaiiE__0,vision_time,"(37,)",True,0.0,0.0
-UuX1xuaiiE__0,vision_cells,"(37, 2)",True,0.0,0.0
-UuX1xuaiiE__0,vision_frame_index,"(37,)",True,0.0,0.0
-UuX1xuaiiE__0,vision_bbox,"(37, 4)",True,0.0,0.0
-UuX1xuaiiE__0,recovery_route,"(37,)",True,0.0,0.0
-UuX1xuaiiE__0,alignment_supported,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,ctc_cells,"(178, 2)",True,0.0,0.0
-UuX1xuaiiE__0,word_time_membership,"(9, 178)",True,0.0,0.0
-UuX1xuaiiE__0,word_start_quantiles,"(9, 3)",True,0.0,0.0
-UuX1xuaiiE__0,word_end_quantiles,"(9, 3)",True,0.0,0.0
-UuX1xuaiiE__0,word_audio,"(9, 97)",True,0.0,0.0
-UuX1xuaiiE__0,word_audio_dim_mask,"(9, 97)",True,0.0,0.0
-UuX1xuaiiE__0,word_audio_effective_seconds,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,word_voiced_effective_seconds,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,word_expression,"(9, 52)",True,0.0,0.0
-UuX1xuaiiE__0,word_expression_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,word_scene,"(9, 512)",True,0.0,0.0
-UuX1xuaiiE__0,word_scene_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,ctc_word_score,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,asr_exact_match,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,asr_time_gap_s,"(9,)",True,0.0,0.0
-UuX1xuaiiE__0,asr_word_probability,"(9,)",True,0.0,0.0
-UuX1xuaiiE__1,text,"(27, 768)",True,0.0,0.0
-UuX1xuaiiE__1,text_mask,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,audio_native,"(514, 47)",True,0.0,0.0
-UuX1xuaiiE__1,audio_time,"(514,)",True,0.0,0.0
-UuX1xuaiiE__1,audio_cells,"(514, 2)",True,0.0,0.0
-UuX1xuaiiE__1,audio_voiced,"(514,)",True,0.0,0.0
-UuX1xuaiiE__1,bert_token_ids,"(31,)",True,0.0,0.0
-UuX1xuaiiE__1,bert_word_membership,"(27, 31)",True,0.0,0.0
-UuX1xuaiiE__1,bert_char_offsets,"(31, 2)",True,0.0,0.0
-UuX1xuaiiE__1,scene_native,"(104, 512)",True,0.0,0.0
-UuX1xuaiiE__1,expression_native,"(104, 52)",True,0.0,0.0
-UuX1xuaiiE__1,expression_valid,"(104,)",True,0.0,0.0
-UuX1xuaiiE__1,vision_time,"(104,)",True,0.0,0.0
-UuX1xuaiiE__1,vision_cells,"(104, 2)",True,0.0,0.0
-UuX1xuaiiE__1,vision_frame_index,"(104,)",True,0.0,0.0
-UuX1xuaiiE__1,vision_bbox,"(104, 4)",True,0.0,0.0
-UuX1xuaiiE__1,recovery_route,"(104,)",True,0.0,0.0
-UuX1xuaiiE__1,alignment_supported,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,ctc_cells,"(513, 2)",True,0.0,0.0
-UuX1xuaiiE__1,word_time_membership,"(27, 513)",True,0.0,0.0
-UuX1xuaiiE__1,word_start_quantiles,"(27, 3)",True,0.0,0.0
-UuX1xuaiiE__1,word_end_quantiles,"(27, 3)",True,0.0,0.0
-UuX1xuaiiE__1,word_audio,"(27, 97)",True,0.0,0.0
-UuX1xuaiiE__1,word_audio_dim_mask,"(27, 97)",True,0.0,0.0
-UuX1xuaiiE__1,word_audio_effective_seconds,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,word_voiced_effective_seconds,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,word_expression,"(27, 52)",True,0.0,0.0
-UuX1xuaiiE__1,word_expression_mask,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,word_scene,"(27, 512)",True,0.0,0.0
-UuX1xuaiiE__1,word_scene_mask,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,ctc_word_score,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,asr_exact_match,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,asr_time_gap_s,"(27,)",True,0.0,0.0
-UuX1xuaiiE__1,asr_word_probability,"(27,)",True,0.0,0.0
-UuX1xuaiiE__3,text,"(9, 768)",True,0.0,0.0
-UuX1xuaiiE__3,text_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,audio_native,"(202, 47)",True,0.0,0.0
-UuX1xuaiiE__3,audio_time,"(202,)",True,0.0,0.0
-UuX1xuaiiE__3,audio_cells,"(202, 2)",True,0.0,0.0
-UuX1xuaiiE__3,audio_voiced,"(202,)",True,0.0,0.0
-UuX1xuaiiE__3,bert_token_ids,"(11,)",True,0.0,0.0
-UuX1xuaiiE__3,bert_word_membership,"(9, 11)",True,0.0,0.0
-UuX1xuaiiE__3,bert_char_offsets,"(11, 2)",True,0.0,0.0
-UuX1xuaiiE__3,scene_native,"(41, 512)",True,0.0,0.0
-UuX1xuaiiE__3,expression_native,"(41, 52)",True,0.0,0.0
-UuX1xuaiiE__3,expression_valid,"(41,)",True,0.0,0.0
-UuX1xuaiiE__3,vision_time,"(41,)",True,0.0,0.0
-UuX1xuaiiE__3,vision_cells,"(41, 2)",True,0.0,0.0
-UuX1xuaiiE__3,vision_frame_index,"(41,)",True,0.0,0.0
-UuX1xuaiiE__3,vision_bbox,"(41, 4)",True,0.0,0.0
-UuX1xuaiiE__3,recovery_route,"(41,)",True,0.0,0.0
-UuX1xuaiiE__3,alignment_supported,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,ctc_cells,"(201, 2)",True,0.0,0.0
-UuX1xuaiiE__3,word_time_membership,"(9, 201)",True,0.0,0.0
-UuX1xuaiiE__3,word_start_quantiles,"(9, 3)",True,0.0,0.0
-UuX1xuaiiE__3,word_end_quantiles,"(9, 3)",True,0.0,0.0
-UuX1xuaiiE__3,word_audio,"(9, 97)",True,0.0,0.0
-UuX1xuaiiE__3,word_audio_dim_mask,"(9, 97)",True,0.0,0.0
-UuX1xuaiiE__3,word_audio_effective_seconds,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,word_voiced_effective_seconds,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,word_expression,"(9, 52)",True,0.0,0.0
-UuX1xuaiiE__3,word_expression_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,word_scene,"(9, 512)",True,0.0,0.0
-UuX1xuaiiE__3,word_scene_mask,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,ctc_word_score,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,asr_exact_match,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,asr_time_gap_s,"(9,)",True,0.0,0.0
-UuX1xuaiiE__3,asr_word_probability,"(9,)",True,0.0,0.0
-UuX1xuaiiE__6,text,"(23, 768)",True,0.0,0.0
-UuX1xuaiiE__6,text_mask,"(23,)",True,0.0,0.0
